id_code,experiment,plate,well,sirna,well_type,target_id
HEPG2-06_2_I03,HEPG2-06,2,I03,sirna_79,,906
HEPG2-06_2_I04,HEPG2-06,2,I04,sirna_621,,720
HEPG2-06_2_I05,HEPG2-06,2,I05,sirna_476,,558
HEPG2-06_2_I06,HEPG2-06,2,I06,sirna_302,,366
HEPG2-06_2_I07,HEPG2-06,2,I07,sirna_899,,1027
HEPG2-06_2_I08,HEPG2-06,2,I08,sirna_1039,,47
HEPG2-06_2_I09,HEPG2-06,2,I09,sirna_1043,,52
HEPG2-06_2_I10,HEPG2-06,2,I10,sirna_634,,734
HEPG2-06_2_I11,HEPG2-06,2,I11,sirna_216,,270
HEPG2-06_2_I12,HEPG2-06,2,I12,sirna_937,,1070
HEPG2-06_2_I13,HEPG2-06,2,I13,sirna_601,,698
HEPG2-06_2_I14,HEPG2-06,2,I14,sirna_376,,447
HEPG2-06_2_I15,HEPG2-06,2,I15,sirna_3,,362
HEPG2-06_2_I16,HEPG2-06,2,I16,sirna_169,,217
HEPG2-06_2_I17,HEPG2-06,2,I17,sirna_774,,889
HEPG2-06_2_I18,HEPG2-06,2,I18,sirna_492,,576
HEPG2-06_2_I19,HEPG2-06,2,I19,sirna_8,,917
HEPG2-06_2_I20,HEPG2-06,2,I20,sirna_778,,893
HEPG2-06_2_I21,HEPG2-06,2,I21,sirna_300,,364
HEPG2-06_2_I22,HEPG2-06,2,I22,sirna_77,,884
HEPG2-06_2_I23,HEPG2-06,2,I23,sirna_717,,826
HEPG2-06_2_J02,HEPG2-06,2,J02,sirna_700,,808
HEPG2-06_2_J04,HEPG2-06,2,J04,sirna_195,,246
HEPG2-06_2_J05,HEPG2-06,2,J05,sirna_109,,103
HEPG2-06_2_J06,HEPG2-06,2,J06,sirna_335,,402
HEPG2-06_2_J08,HEPG2-06,2,J08,sirna_703,,811
HEPG2-06_2_J09,HEPG2-06,2,J09,sirna_914,,1045
HEPG2-06_2_J10,HEPG2-06,2,J10,sirna_705,,813
HEPG2-06_2_J12,HEPG2-06,2,J12,sirna_199,,250
HEPG2-06_2_J13,HEPG2-06,2,J13,sirna_662,,765
HEPG2-06_2_J14,HEPG2-06,2,J14,sirna_970,,1107
HEPG2-06_2_J16,HEPG2-06,2,J16,sirna_1124,,142
HEPG2-06_2_J17,HEPG2-06,2,J17,sirna_510,,597
HEPG2-06_2_J18,HEPG2-06,2,J18,sirna_697,,803
HEPG2-06_2_J20,HEPG2-06,2,J20,sirna_600,,697
HEPG2-06_2_J21,HEPG2-06,2,J21,sirna_866,,991
HEPG2-06_2_J23,HEPG2-06,2,J23,sirna_122,,166
HEPG2-06_2_K02,HEPG2-06,2,K02,sirna_676,,780
HEPG2-06_2_K03,HEPG2-06,2,K03,sirna_894,,1022
HEPG2-06_2_K04,HEPG2-06,2,K04,sirna_976,,1113
HEPG2-06_2_K05,HEPG2-06,2,K05,sirna_281,,342
HEPG2-06_2_K06,HEPG2-06,2,K06,sirna_106,,70
HEPG2-06_2_K07,HEPG2-06,2,K07,sirna_296,,358
HEPG2-06_2_K08,HEPG2-06,2,K08,sirna_123,,167
HEPG2-06_2_K09,HEPG2-06,2,K09,sirna_469,,550
HEPG2-06_2_K10,HEPG2-06,2,K10,sirna_1014,,20
HEPG2-06_2_K11,HEPG2-06,2,K11,sirna_255,,313
HEPG2-06_2_K12,HEPG2-06,2,K12,sirna_231,,287
HEPG2-06_2_K13,HEPG2-06,2,K13,sirna_28,,340
HEPG2-06_2_K14,HEPG2-06,2,K14,sirna_70,,807
HEPG2-06_2_K15,HEPG2-06,2,K15,sirna_154,,201
HEPG2-06_2_K16,HEPG2-06,2,K16,sirna_1032,,40
HEPG2-06_2_K17,HEPG2-06,2,K17,sirna_107,,81
HEPG2-06_2_K18,HEPG2-06,2,K18,sirna_14,,185
HEPG2-06_2_K19,HEPG2-06,2,K19,sirna_760,,874
HEPG2-06_2_K20,HEPG2-06,2,K20,sirna_860,,985
HEPG2-06_2_K21,HEPG2-06,2,K21,sirna_259,,317
HEPG2-06_2_K22,HEPG2-06,2,K22,sirna_579,,672
HEPG2-06_2_K23,HEPG2-06,2,K23,sirna_884,,1011
HEPG2-06_2_L02,HEPG2-06,2,L02,sirna_128,,172
HEPG2-06_2_L03,HEPG2-06,2,L03,sirna_823,,944
HEPG2-06_2_L04,HEPG2-06,2,L04,sirna_38,,451
HEPG2-06_2_L05,HEPG2-06,2,L05,sirna_72,,829
HEPG2-06_2_L06,HEPG2-06,2,L06,sirna_835,,957
HEPG2-06_2_L07,HEPG2-06,2,L07,sirna_242,,299
HEPG2-06_2_L08,HEPG2-06,2,L08,sirna_725,,835
HEPG2-06_2_L09,HEPG2-06,2,L09,sirna_809,,928
HEPG2-06_2_L10,HEPG2-06,2,L10,sirna_773,,888
HEPG2-06_2_L11,HEPG2-06,2,L11,sirna_669,,772
HEPG2-06_2_L12,HEPG2-06,2,L12,sirna_820,,941
HEPG2-06_2_L13,HEPG2-06,2,L13,sirna_429,,506
HEPG2-06_2_L14,HEPG2-06,2,L14,sirna_770,,885
HEPG2-06_2_L15,HEPG2-06,2,L15,sirna_4,,473
HEPG2-06_2_L16,HEPG2-06,2,L16,sirna_204,,257
HEPG2-06_2_L17,HEPG2-06,2,L17,sirna_748,,860
HEPG2-06_2_L18,HEPG2-06,2,L18,sirna_200,,253
HEPG2-06_2_L19,HEPG2-06,2,L19,sirna_1125,,143
HEPG2-06_2_L20,HEPG2-06,2,L20,sirna_973,,1110
HEPG2-06_2_L21,HEPG2-06,2,L21,sirna_67,,773
HEPG2-06_2_L22,HEPG2-06,2,L22,sirna_324,,390
HEPG2-06_2_L23,HEPG2-06,2,L23,sirna_655,,757
HEPG2-06_2_M02,HEPG2-06,2,M02,sirna_918,,1049
HEPG2-06_2_M04,HEPG2-06,2,M04,sirna_776,,891
HEPG2-06_2_M05,HEPG2-06,2,M05,sirna_642,,743
HEPG2-06_2_M06,HEPG2-06,2,M06,sirna_170,,219
HEPG2-06_2_M08,HEPG2-06,2,M08,sirna_1097,,111
HEPG2-06_2_M09,HEPG2-06,2,M09,sirna_409,,484
HEPG2-06_2_M10,HEPG2-06,2,M10,sirna_1064,,75
HEPG2-06_2_M12,HEPG2-06,2,M12,sirna_297,,359
HEPG2-06_2_M13,HEPG2-06,2,M13,sirna_828,,949
HEPG2-06_2_M14,HEPG2-06,2,M14,sirna_867,,992
HEPG2-06_2_M16,HEPG2-06,2,M16,sirna_56,,651
HEPG2-06_2_M17,HEPG2-06,2,M17,sirna_573,,666
HEPG2-06_2_M18,HEPG2-06,2,M18,sirna_230,,286
HEPG2-06_2_M20,HEPG2-06,2,M20,sirna_490,,574
HEPG2-06_2_M21,HEPG2-06,2,M21,sirna_484,,567
HEPG2-06_2_M23,HEPG2-06,2,M23,sirna_318,,383
HEPG2-06_2_N02,HEPG2-06,2,N02,sirna_1105,,121
HEPG2-06_2_N03,HEPG2-06,2,N03,sirna_519,,606
HEPG2-06_2_N04,HEPG2-06,2,N04,sirna_560,,652
HEPG2-06_2_N05,HEPG2-06,2,N05,sirna_440,,519
HEPG2-06_2_N06,HEPG2-06,2,N06,sirna_886,,1013
HEPG2-06_2_N07,HEPG2-06,2,N07,sirna_30,,363
HEPG2-06_2_N08,HEPG2-06,2,N08,sirna_559,,650
HEPG2-06_2_N09,HEPG2-06,2,N09,sirna_946,,1080
HEPG2-06_2_N10,HEPG2-06,2,N10,sirna_468,,549
HEPG2-06_2_N11,HEPG2-06,2,N11,sirna_26,,318
HEPG2-06_2_N12,HEPG2-06,2,N12,sirna_97,,1106
HEPG2-06_2_N13,HEPG2-06,2,N13,sirna_876,,1002
HEPG2-06_2_N14,HEPG2-06,2,N14,sirna_792,,909
HEPG2-06_2_N15,HEPG2-06,2,N15,sirna_435,,513
HEPG2-06_2_N16,HEPG2-06,2,N16,sirna_974,,1111
HEPG2-06_2_N17,HEPG2-06,2,N17,sirna_1117,,134
HEPG2-06_2_N18,HEPG2-06,2,N18,sirna_164,,212
HEPG2-06_2_N19,HEPG2-06,2,N19,sirna_1041,,50
HEPG2-06_2_N20,HEPG2-06,2,N20,sirna_466,,547
HEPG2-06_2_N21,HEPG2-06,2,N21,sirna_92,,1051
HEPG2-06_2_N22,HEPG2-06,2,N22,sirna_196,,247
HEPG2-06_2_N23,HEPG2-06,2,N23,sirna_198,,249
HEPG2-06_2_O02,HEPG2-06,2,O02,sirna_1082,,95
HEPG2-06_2_O03,HEPG2-06,2,O03,sirna_857,,981
HEPG2-06_2_O04,HEPG2-06,2,O04,sirna_966,,1102
HEPG2-06_2_O05,HEPG2-06,2,O05,sirna_931,,1064
HEPG2-06_2_O06,HEPG2-06,2,O06,sirna_276,,336
HEPG2-06_2_O07,HEPG2-06,2,O07,sirna_1100,,116
HEPG2-06_2_O08,HEPG2-06,2,O08,sirna_912,,1043
HEPG2-06_2_O09,HEPG2-06,2,O09,sirna_304,,368
HEPG2-06_2_O10,HEPG2-06,2,O10,sirna_665,,768
HEPG2-06_2_O11,HEPG2-06,2,O11,sirna_404,,479
HEPG2-06_2_O12,HEPG2-06,2,O12,sirna_249,,306
HEPG2-06_2_O13,HEPG2-06,2,O13,sirna_739,,850
HEPG2-06_2_O14,HEPG2-06,2,O14,sirna_512,,599
HEPG2-06_2_O15,HEPG2-06,2,O15,sirna_341,,409
HEPG2-06_2_O16,HEPG2-06,2,O16,sirna_413,,489
HEPG2-06_2_O17,HEPG2-06,2,O17,sirna_1065,,76
HEPG2-06_2_O18,HEPG2-06,2,O18,sirna_730,,841
HEPG2-06_2_O19,HEPG2-06,2,O19,sirna_326,,392
HEPG2-06_2_O20,HEPG2-06,2,O20,sirna_130,,175
HEPG2-06_2_O21,HEPG2-06,2,O21,sirna_393,,466
HEPG2-06_2_O22,HEPG2-06,2,O22,sirna_340,,408
HEPG2-06_2_O23,HEPG2-06,2,O23,sirna_34,,407
HEPG2-06_3_B03,HEPG2-06,3,B03,sirna_790,,907
HEPG2-06_3_B04,HEPG2-06,3,B04,sirna_177,,226
HEPG2-06_3_B05,HEPG2-06,3,B05,sirna_414,,490
HEPG2-06_3_B06,HEPG2-06,3,B06,sirna_929,,1061
HEPG2-06_3_B07,HEPG2-06,3,B07,sirna_690,,796
HEPG2-06_3_B08,HEPG2-06,3,B08,sirna_1134,,153
HEPG2-06_3_B09,HEPG2-06,3,B09,sirna_737,,848
HEPG2-06_3_B10,HEPG2-06,3,B10,sirna_493,,577
HEPG2-06_3_B11,HEPG2-06,3,B11,sirna_0,,1
HEPG2-06_3_B12,HEPG2-06,3,B12,sirna_1059,,69
HEPG2-06_3_B13,HEPG2-06,3,B13,sirna_526,,614
HEPG2-06_3_B14,HEPG2-06,3,B14,sirna_617,,715
HEPG2-06_3_B15,HEPG2-06,3,B15,sirna_267,,326
HEPG2-06_3_B16,HEPG2-06,3,B16,sirna_21,,263
HEPG2-06_3_B17,HEPG2-06,3,B17,sirna_240,,297
HEPG2-06_3_B18,HEPG2-06,3,B18,sirna_923,,1055
HEPG2-06_3_B19,HEPG2-06,3,B19,sirna_273,,333
HEPG2-06_3_B20,HEPG2-06,3,B20,sirna_1027,,34
HEPG2-06_3_B21,HEPG2-06,3,B21,sirna_338,,405
HEPG2-06_3_B22,HEPG2-06,3,B22,sirna_75,,862
HEPG2-06_3_B23,HEPG2-06,3,B23,sirna_572,,665
HEPG2-06_3_C02,HEPG2-06,3,C02,sirna_452,,532
HEPG2-06_3_C04,HEPG2-06,3,C04,sirna_534,,623
HEPG2-06_3_C05,HEPG2-06,3,C05,sirna_486,,569
HEPG2-06_3_C06,HEPG2-06,3,C06,sirna_699,,805
HEPG2-06_3_C08,HEPG2-06,3,C08,sirna_994,,1133
HEPG2-06_3_C09,HEPG2-06,3,C09,sirna_391,,464
HEPG2-06_3_C10,HEPG2-06,3,C10,sirna_188,,238
HEPG2-06_3_C12,HEPG2-06,3,C12,sirna_2,,251
HEPG2-06_3_C13,HEPG2-06,3,C13,sirna_473,,555
HEPG2-06_3_C14,HEPG2-06,3,C14,sirna_346,,414
HEPG2-06_3_C16,HEPG2-06,3,C16,sirna_589,,683
HEPG2-06_3_C17,HEPG2-06,3,C17,sirna_1010,,16
HEPG2-06_3_C18,HEPG2-06,3,C18,sirna_314,,379
HEPG2-06_3_C20,HEPG2-06,3,C20,sirna_663,,766
HEPG2-06_3_C21,HEPG2-06,3,C21,sirna_111,,126
HEPG2-06_3_C23,HEPG2-06,3,C23,sirna_834,,956
HEPG2-06_3_D02,HEPG2-06,3,D02,sirna_947,,1081
HEPG2-06_3_D03,HEPG2-06,3,D03,sirna_80,,918
HEPG2-06_3_D04,HEPG2-06,3,D04,sirna_818,,938
HEPG2-06_3_D05,HEPG2-06,3,D05,sirna_74,,851
HEPG2-06_3_D06,HEPG2-06,3,D06,sirna_159,,206
HEPG2-06_3_D07,HEPG2-06,3,D07,sirna_638,,738
HEPG2-06_3_D08,HEPG2-06,3,D08,sirna_459,,539
HEPG2-06_3_D09,HEPG2-06,3,D09,sirna_771,,886
HEPG2-06_3_D10,HEPG2-06,3,D10,sirna_395,,468
HEPG2-06_3_D11,HEPG2-06,3,D11,sirna_685,,790
HEPG2-06_3_D12,HEPG2-06,3,D12,sirna_354,,423
HEPG2-06_3_D13,HEPG2-06,3,D13,sirna_1131,,150
HEPG2-06_3_D14,HEPG2-06,3,D14,sirna_182,,232
HEPG2-06_3_D15,HEPG2-06,3,D15,sirna_597,,692
HEPG2-06_3_D16,HEPG2-06,3,D16,sirna_1119,,136
HEPG2-06_3_D17,HEPG2-06,3,D17,sirna_1088,,101
HEPG2-06_3_D18,HEPG2-06,3,D18,sirna_644,,745
HEPG2-06_3_D19,HEPG2-06,3,D19,sirna_446,,525
HEPG2-06_3_D20,HEPG2-06,3,D20,sirna_1009,,14
HEPG2-06_3_D21,HEPG2-06,3,D21,sirna_16,,207
HEPG2-06_3_D22,HEPG2-06,3,D22,sirna_551,,642
HEPG2-06_3_D23,HEPG2-06,3,D23,sirna_50,,585
HEPG2-06_3_E02,HEPG2-06,3,E02,sirna_69,,795
HEPG2-06_3_E03,HEPG2-06,3,E03,sirna_580,,674
HEPG2-06_3_E04,HEPG2-06,3,E04,sirna_223,,278
HEPG2-06_3_E05,HEPG2-06,3,E05,sirna_506,,592
HEPG2-06_3_E06,HEPG2-06,3,E06,sirna_567,,659
HEPG2-06_3_E07,HEPG2-06,3,E07,sirna_821,,942
HEPG2-06_3_E08,HEPG2-06,3,E08,sirna_235,,291
HEPG2-06_3_E09,HEPG2-06,3,E09,sirna_110,,115
HEPG2-06_3_E10,HEPG2-06,3,E10,sirna_190,,241
HEPG2-06_3_E11,HEPG2-06,3,E11,sirna_360,,430
HEPG2-06_3_E12,HEPG2-06,3,E12,sirna_514,,601
HEPG2-06_3_E13,HEPG2-06,3,E13,sirna_32,,385
HEPG2-06_3_E14,HEPG2-06,3,E14,sirna_358,,427
HEPG2-06_3_E15,HEPG2-06,3,E15,sirna_44,,518
HEPG2-06_3_E16,HEPG2-06,3,E16,sirna_497,,581
HEPG2-06_3_E17,HEPG2-06,3,E17,sirna_461,,542
HEPG2-06_3_E18,HEPG2-06,3,E18,sirna_331,,398
HEPG2-06_3_E19,HEPG2-06,3,E19,sirna_499,,583
HEPG2-06_3_E20,HEPG2-06,3,E20,sirna_921,,1053
HEPG2-06_3_E21,HEPG2-06,3,E21,sirna_361,,431
HEPG2-06_3_E22,HEPG2-06,3,E22,sirna_903,,1033
HEPG2-06_3_E23,HEPG2-06,3,E23,sirna_838,,960
HEPG2-06_3_F02,HEPG2-06,3,F02,sirna_646,,747
HEPG2-06_3_F04,HEPG2-06,3,F04,sirna_565,,657
HEPG2-06_3_F05,HEPG2-06,3,F05,sirna_588,,682
HEPG2-06_3_F06,HEPG2-06,3,F06,sirna_423,,500
HEPG2-06_3_F08,HEPG2-06,3,F08,sirna_1096,,110
HEPG2-06_3_F09,HEPG2-06,3,F09,sirna_140,,186
HEPG2-06_3_F10,HEPG2-06,3,F10,sirna_596,,691
HEPG2-06_3_F12,HEPG2-06,3,F12,sirna_584,,678
HEPG2-06_3_F13,HEPG2-06,3,F13,sirna_517,,604
HEPG2-06_3_F14,HEPG2-06,3,F14,sirna_382,,454
HEPG2-06_3_F16,HEPG2-06,3,F16,sirna_1084,,97
HEPG2-06_3_F17,HEPG2-06,3,F17,sirna_801,,920
HEPG2-06_3_F18,HEPG2-06,3,F18,sirna_6,,695
HEPG2-06_3_F20,HEPG2-06,3,F20,sirna_307,,371
HEPG2-06_3_F21,HEPG2-06,3,F21,sirna_454,,534
HEPG2-06_3_F23,HEPG2-06,3,F23,sirna_245,,302
HEPG2-06_3_G02,HEPG2-06,3,G02,sirna_495,,579
HEPG2-06_3_G03,HEPG2-06,3,G03,sirna_10,,3
HEPG2-06_3_G04,HEPG2-06,3,G04,sirna_795,,912
HEPG2-06_3_G05,HEPG2-06,3,G05,sirna_397,,470
HEPG2-06_3_G06,HEPG2-06,3,G06,sirna_651,,753
HEPG2-06_3_G07,HEPG2-06,3,G07,sirna_1070,,82
HEPG2-06_3_G08,HEPG2-06,3,G08,sirna_1136,,155
HEPG2-06_3_G09,HEPG2-06,3,G09,sirna_740,,852
HEPG2-06_3_G10,HEPG2-06,3,G10,sirna_252,,310
HEPG2-06_3_G11,HEPG2-06,3,G11,sirna_630,,730
HEPG2-06_3_G12,HEPG2-06,3,G12,sirna_736,,847
HEPG2-06_3_G13,HEPG2-06,3,G13,sirna_516,,603
HEPG2-06_3_G14,HEPG2-06,3,G14,sirna_694,,800
HEPG2-06_3_G15,HEPG2-06,3,G15,sirna_871,,997
HEPG2-06_3_G16,HEPG2-06,3,G16,sirna_369,,439
HEPG2-06_3_G17,HEPG2-06,3,G17,sirna_726,,836
HEPG2-06_3_G18,HEPG2-06,3,G18,sirna_1033,,41
HEPG2-06_3_G19,HEPG2-06,3,G19,sirna_455,,535
HEPG2-06_3_G20,HEPG2-06,3,G20,sirna_1130,,149
HEPG2-06_3_G21,HEPG2-06,3,G21,sirna_786,,902
HEPG2-06_3_G22,HEPG2-06,3,G22,sirna_1075,,87
HEPG2-06_3_G23,HEPG2-06,3,G23,sirna_898,,1026
HEPG2-06_3_H02,HEPG2-06,3,H02,sirna_849,,972
HEPG2-06_3_H04,HEPG2-06,3,H04,sirna_802,,921
HEPG2-06_3_H05,HEPG2-06,3,H05,sirna_853,,977
HEPG2-06_3_H06,HEPG2-06,3,H06,sirna_85,,973
HEPG2-06_3_H08,HEPG2-06,3,H08,sirna_742,,854
HEPG2-06_3_H09,HEPG2-06,3,H09,sirna_1031,,39
HEPG2-06_3_H10,HEPG2-06,3,H10,sirna_874,,1000
HEPG2-06_3_H12,HEPG2-06,3,H12,sirna_724,,834
HEPG2-06_3_H13,HEPG2-06,3,H13,sirna_301,,365
HEPG2-06_3_H14,HEPG2-06,3,H14,sirna_5,,584
HEPG2-06_3_H16,HEPG2-06,3,H16,sirna_1022,,29
HEPG2-06_3_H17,HEPG2-06,3,H17,sirna_890,,1018
HEPG2-06_3_H18,HEPG2-06,3,H18,sirna_456,,536
HEPG2-06_3_H20,HEPG2-06,3,H20,sirna_654,,756
HEPG2-06_3_H21,HEPG2-06,3,H21,sirna_952,,1087
HEPG2-06_3_H23,HEPG2-06,3,H23,sirna_117,,160
HEPG2-06_3_I02,HEPG2-06,3,I02,sirna_206,,259
HEPG2-06_3_I03,HEPG2-06,3,I03,sirna_1114,,131
HEPG2-06_3_I04,HEPG2-06,3,I04,sirna_1054,,64
HEPG2-06_3_I05,HEPG2-06,3,I05,sirna_535,,624
HEPG2-06_3_I06,HEPG2-06,3,I06,sirna_126,,170
HEPG2-06_3_I07,HEPG2-06,3,I07,sirna_261,,320
HEPG2-06_3_I08,HEPG2-06,3,I08,sirna_635,,735
HEPG2-06_3_I09,HEPG2-06,3,I09,sirna_467,,548
HEPG2-06_3_I10,HEPG2-06,3,I10,sirna_1042,,51
HEPG2-06_3_I11,HEPG2-06,3,I11,sirna_759,,872
HEPG2-06_3_I12,HEPG2-06,3,I12,sirna_383,,455
HEPG2-06_3_I13,HEPG2-06,3,I13,sirna_40,,474
HEPG2-06_3_I14,HEPG2-06,3,I14,sirna_785,,901
HEPG2-06_3_I15,HEPG2-06,3,I15,sirna_1029,,36
HEPG2-06_3_I16,HEPG2-06,3,I16,sirna_1034,,42
HEPG2-06_3_I17,HEPG2-06,3,I17,sirna_747,,859
HEPG2-06_3_I18,HEPG2-06,3,I18,sirna_145,,191
HEPG2-06_3_I19,HEPG2-06,3,I19,sirna_916,,1047
HEPG2-06_3_I20,HEPG2-06,3,I20,sirna_734,,845
HEPG2-06_3_I21,HEPG2-06,3,I21,sirna_11,,114
HEPG2-06_3_I22,HEPG2-06,3,I22,sirna_681,,786
HEPG2-06_3_I23,HEPG2-06,3,I23,sirna_1069,,80
HEPG2-06_3_J02,HEPG2-06,3,J02,sirna_609,,706
HEPG2-06_3_J04,HEPG2-06,3,J04,sirna_481,,564
HEPG2-06_3_J05,HEPG2-06,3,J05,sirna_848,,971
HEPG2-06_3_J06,HEPG2-06,3,J06,sirna_280,,341
HEPG2-06_3_J08,HEPG2-06,3,J08,sirna_293,,355
HEPG2-06_3_J09,HEPG2-06,3,J09,sirna_503,,589
HEPG2-06_3_J10,HEPG2-06,3,J10,sirna_1038,,46
HEPG2-06_3_J12,HEPG2-06,3,J12,sirna_620,,719
HEPG2-06_3_J13,HEPG2-06,3,J13,sirna_660,,763
HEPG2-06_3_J14,HEPG2-06,3,J14,sirna_392,,465
HEPG2-06_3_J16,HEPG2-06,3,J16,sirna_523,,611
HEPG2-06_3_J17,HEPG2-06,3,J17,sirna_105,,59
HEPG2-06_3_J18,HEPG2-06,3,J18,sirna_603,,700
HEPG2-06_3_J20,HEPG2-06,3,J20,sirna_337,,404
HEPG2-06_3_J21,HEPG2-06,3,J21,sirna_1050,,60
HEPG2-06_3_J23,HEPG2-06,3,J23,sirna_524,,612
HEPG2-06_3_K02,HEPG2-06,3,K02,sirna_540,,630
HEPG2-06_3_K03,HEPG2-06,3,K03,sirna_941,,1075
HEPG2-06_3_K04,HEPG2-06,3,K04,sirna_841,,964
HEPG2-06_3_K05,HEPG2-06,3,K05,sirna_1090,,104
HEPG2-06_3_K06,HEPG2-06,3,K06,sirna_745,,857
HEPG2-06_3_K07,HEPG2-06,3,K07,sirna_165,,213
HEPG2-06_3_K08,HEPG2-06,3,K08,sirna_718,,827
HEPG2-06_3_K09,HEPG2-06,3,K09,sirna_868,,993
HEPG2-06_3_K10,HEPG2-06,3,K10,sirna_270,,330
HEPG2-06_3_K11,HEPG2-06,3,K11,sirna_999,,1138
HEPG2-06_3_K12,HEPG2-06,3,K12,sirna_61,,707
HEPG2-06_3_K13,HEPG2-06,3,K13,sirna_89,,1017
HEPG2-06_3_K14,HEPG2-06,3,K14,sirna_401,,476
HEPG2-06_3_K15,HEPG2-06,3,K15,sirna_408,,483
HEPG2-06_3_K16,HEPG2-06,3,K16,sirna_1012,,18
HEPG2-06_3_K17,HEPG2-06,3,K17,sirna_390,,463
HEPG2-06_3_K18,HEPG2-06,3,K18,sirna_1052,,62
HEPG2-06_3_K19,HEPG2-06,3,K19,sirna_636,,736
HEPG2-06_3_K20,HEPG2-06,3,K20,sirna_384,,456
HEPG2-06_3_K21,HEPG2-06,3,K21,sirna_315,,380
HEPG2-06_3_K22,HEPG2-06,3,K22,sirna_347,,415
HEPG2-06_3_K23,HEPG2-06,3,K23,sirna_877,,1003
HEPG2-06_3_L02,HEPG2-06,3,L02,sirna_927,,1059
HEPG2-06_3_L03,HEPG2-06,3,L03,sirna_812,,932
HEPG2-06_3_L04,HEPG2-06,3,L04,sirna_586,,680
HEPG2-06_3_L05,HEPG2-06,3,L05,sirna_336,,403
HEPG2-06_3_L06,HEPG2-06,3,L06,sirna_17,,218
HEPG2-06_3_L07,HEPG2-06,3,L07,sirna_958,,1093
HEPG2-06_3_L08,HEPG2-06,3,L08,sirna_781,,897
HEPG2-06_3_L09,HEPG2-06,3,L09,sirna_1106,,122
HEPG2-06_3_L10,HEPG2-06,3,L10,sirna_1132,,151
HEPG2-06_3_L11,HEPG2-06,3,L11,sirna_827,,948
HEPG2-06_3_L12,HEPG2-06,3,L12,sirna_405,,480
HEPG2-06_3_L13,HEPG2-06,3,L13,sirna_380,,452
HEPG2-06_3_L14,HEPG2-06,3,L14,sirna_995,,1134
HEPG2-06_3_L15,HEPG2-06,3,L15,sirna_587,,681
HEPG2-06_3_L16,HEPG2-06,3,L16,sirna_707,,815
HEPG2-06_3_L17,HEPG2-06,3,L17,sirna_268,,327
HEPG2-06_3_L18,HEPG2-06,3,L18,sirna_616,,714
HEPG2-06_3_L19,HEPG2-06,3,L19,sirna_612,,710
HEPG2-06_3_L20,HEPG2-06,3,L20,sirna_656,,758
HEPG2-06_3_L21,HEPG2-06,3,L21,sirna_269,,328
HEPG2-06_3_L22,HEPG2-06,3,L22,sirna_806,,925
HEPG2-06_3_L23,HEPG2-06,3,L23,sirna_274,,334
HEPG2-06_3_M02,HEPG2-06,3,M02,sirna_639,,739
HEPG2-06_3_M04,HEPG2-06,3,M04,sirna_987,,1125
HEPG2-06_3_M05,HEPG2-06,3,M05,sirna_570,,663
HEPG2-06_3_M06,HEPG2-06,3,M06,sirna_365,,435
HEPG2-06_3_M08,HEPG2-06,3,M08,sirna_741,,853
HEPG2-06_3_M09,HEPG2-06,3,M09,sirna_76,,873
HEPG2-06_3_M10,HEPG2-06,3,M10,sirna_422,,499
HEPG2-06_3_M12,HEPG2-06,3,M12,sirna_954,,1089
HEPG2-06_3_M13,HEPG2-06,3,M13,sirna_545,,635
HEPG2-06_3_M14,HEPG2-06,3,M14,sirna_394,,467
HEPG2-06_3_M16,HEPG2-06,3,M16,sirna_87,,995
HEPG2-06_3_M17,HEPG2-06,3,M17,sirna_247,,304
HEPG2-06_3_M18,HEPG2-06,3,M18,sirna_804,,923
HEPG2-06_3_M20,HEPG2-06,3,M20,sirna_944,,1078
HEPG2-06_3_M21,HEPG2-06,3,M21,sirna_518,,605
HEPG2-06_3_M23,HEPG2-06,3,M23,sirna_689,,794
HEPG2-06_3_N02,HEPG2-06,3,N02,sirna_881,,1008
HEPG2-06_3_N03,HEPG2-06,3,N03,sirna_652,,754
HEPG2-06_3_N04,HEPG2-06,3,N04,sirna_24,,296
HEPG2-06_3_N05,HEPG2-06,3,N05,sirna_1087,,100
HEPG2-06_3_N06,HEPG2-06,3,N06,sirna_1017,,23
HEPG2-06_3_N07,HEPG2-06,3,N07,sirna_829,,950
HEPG2-06_3_N08,HEPG2-06,3,N08,sirna_284,,345
HEPG2-06_3_N09,HEPG2-06,3,N09,sirna_613,,711
HEPG2-06_3_N10,HEPG2-06,3,N10,sirna_840,,963
HEPG2-06_3_N11,HEPG2-06,3,N11,sirna_729,,839
HEPG2-06_3_N12,HEPG2-06,3,N12,sirna_836,,958
HEPG2-06_3_N13,HEPG2-06,3,N13,sirna_1079,,91
HEPG2-06_3_N14,HEPG2-06,3,N14,sirna_782,,898
HEPG2-06_3_N15,HEPG2-06,3,N15,sirna_458,,538
HEPG2-06_3_N16,HEPG2-06,3,N16,sirna_962,,1098
HEPG2-06_3_N17,HEPG2-06,3,N17,sirna_432,,510
HEPG2-06_3_N18,HEPG2-06,3,N18,sirna_1,,2
HEPG2-06_3_N19,HEPG2-06,3,N19,sirna_303,,367
HEPG2-06_3_N20,HEPG2-06,3,N20,sirna_1068,,79
HEPG2-06_3_N21,HEPG2-06,3,N21,sirna_595,,690
HEPG2-06_3_N22,HEPG2-06,3,N22,sirna_377,,448
HEPG2-06_3_N23,HEPG2-06,3,N23,sirna_817,,937
